index,time,x,y,z,rx,ry,rz
0 days 00:00:02.800000,2.8,0.0,0.0,0.0,0.0,0.0,0.0
0 days 00:00:02.810000,2.8099999999999996,0.0031125,0.0888375,0.0095545,0.018719,-0.03771,-0.04264
0 days 00:00:02.820000,2.82,0.006225,0.177675,0.019109,0.037438,-0.07542,-0.08528
0 days 00:00:02.830000,2.83,0.009337499999999999,0.2665125,0.0286635,0.056157,-0.11313000000000001,-0.12791999999999998
0 days 00:00:02.840000,2.84,0.01245,0.35535,0.038218,0.074876,-0.15084,-0.17056
0 days 00:00:02.850000,2.8499999999999996,0.0155625,0.4441875,0.0477725,0.093595,-0.18855,-0.2132
0 days 00:00:02.860000,2.86,0.018674999999999997,0.533025,0.057327,0.112314,-0.22626000000000002,-0.25583999999999996
0 days 00:00:02.870000,2.87,0.021787499999999998,0.6218625,0.06688150000000001,0.131033,-0.26397,-0.29847999999999997
0 days 00:00:02.880000,2.88,0.0249,0.7107,0.076436,0.149752,-0.30168,-0.34112
0 days 00:00:02.890000,2.8899999999999997,0.0280125,0.7995375,0.0859905,0.16847099999999998,-0.33939,-0.38376
0 days 00:00:02.900000,2.9,0.031125,0.888375,0.095545,0.18719,-0.3771,-0.4264
0 days 00:00:02.910000,2.91,0.0342375,0.9772125,0.10509950000000001,0.205909,-0.41481,-0.46903999999999996
0 days 00:00:02.920000,2.92,0.037349999999999994,1.06605,0.114654,0.224628,-0.45252000000000003,-0.5116799999999999
0 days 00:00:02.930000,2.9299999999999997,0.0404625,1.1548875,0.1242085,0.24334699999999998,-0.49023,-0.5543199999999999
0 days 00:00:02.940000,2.94,0.043574999999999996,1.243725,0.13376300000000002,0.262066,-0.52794,-0.5969599999999999
0 days 00:00:02.950000,2.95,0.0466875,1.3325625,0.14331750000000001,0.280785,-0.56565,-0.6396
0 days 00:00:02.960000,2.96,0.0498,1.4214,0.152872,0.299504,-0.60336,-0.68224
0 days 00:00:02.970000,2.9699999999999998,0.052912499999999994,1.5102375,0.1624265,0.318223,-0.64107,-0.72488
0 days 00:00:02.980000,2.98,0.056025,1.599075,0.171981,0.33694199999999996,-0.67878,-0.76752
0 days 00:00:02.990000,2.99,0.059137499999999996,1.6879125,0.18153550000000002,0.355661,-0.71649,-0.81016
0 days 00:00:03,3.0,0.06225,1.77675,0.19109,0.37438,-0.7542,-0.8528
0 days 00:00:03.010000,3.01,0.06536249999999999,1.8655875,0.2006445,0.393099,-0.79191,-0.8954399999999999
0 days 00:00:03.020000,3.02,0.068475,1.954425,0.21019900000000002,0.411818,-0.82962,-0.9380799999999999
0 days 00:00:03.030000,3.0300000000000002,0.0715875,2.0432625,0.21975350000000002,0.430537,-0.86733,-0.9807199999999999
0 days 00:00:03.040000,3.04,0.07469999999999999,2.1321,0.229308,0.449256,-0.9050400000000001,-1.0233599999999998
0 days 00:00:03.050000,3.05,0.07781249999999999,2.2209375,0.2388625,0.467975,-0.94275,-1.0659999999999998
0 days 00:00:03.060000,3.06,0.080925,2.309775,0.248417,0.48669399999999996,-0.98046,-1.1086399999999998
0 days 00:00:03.070000,3.0700000000000003,0.0840375,2.3986125,0.2579715,0.505413,-1.01817,-1.1512799999999999
0 days 00:00:03.080000,3.08,0.08714999999999999,2.48745,0.26752600000000004,0.524132,-1.05588,-1.1939199999999999
0 days 00:00:03.090000,3.09,0.0902625,2.5762875,0.2770805,0.542851,-1.09359,-1.2365599999999999
0 days 00:00:03.100000,3.1,0.093375,2.665125,0.28663500000000003,0.56157,-1.1313,-1.2792
0 days 00:00:03.110000,3.1100000000000003,0.09648749999999999,2.7539625,0.2961895,0.5802889999999999,-1.16901,-1.32184
0 days 00:00:03.120000,3.12,0.0996,2.8428,0.305744,0.599008,-1.20672,-1.36448
0 days 00:00:03.130000,3.13,0.1027125,2.9316375,0.31529850000000004,0.617727,-1.24443,-1.40712
0 days 00:00:03.140000,3.14,0.10582499999999999,3.020475,0.324853,0.636446,-1.28214,-1.44976
0 days 00:00:03.150000,3.1500000000000004,0.10893749999999999,3.1093125,0.3344075,0.655165,-1.31985,-1.4924
0 days 00:00:03.160000,3.16,0.11205,3.19815,0.343962,0.6738839999999999,-1.35756,-1.53504
0 days 00:00:03.170000,3.17,0.11516249999999999,3.2869875,0.3535165,0.692603,-1.39527,-1.57768
0 days 00:00:03.180000,3.18,0.11827499999999999,3.375825,0.36307100000000003,0.711322,-1.43298,-1.62032
0 days 00:00:03.190000,3.1900000000000004,0.1213875,3.4646625,0.3726255,0.7300409999999999,-1.47069,-1.66296
0 days 00:00:03.200000,3.2,0.1245,3.5535,0.38218,0.74876,-1.5084,-1.7056
0 days 00:00:03.210000,3.21,0.1299685,3.6157600000000003,0.3674946,0.763382,-1.548545,-1.72779
0 days 00:00:03.220000,3.22,0.135437,3.67802,0.35280920000000004,0.7780039999999999,-1.58869,-1.74998
0 days 00:00:03.230000,3.23,0.1409055,3.7402800000000003,0.33812380000000003,0.7926259999999999,-1.628835,-1.77217
0 days 00:00:03.240000,3.24,0.146374,3.80254,0.3234384,0.807248,-1.66898,-1.79436
0 days 00:00:03.250000,3.25,0.1518425,3.8648000000000002,0.308753,0.82187,-1.709125,-1.8165499999999999
0 days 00:00:03.260000,3.2600000000000002,0.15731099999999998,3.92706,0.2940676,0.836492,-1.74927,-1.83874
0 days 00:00:03.270000,3.27,0.1627795,3.98932,0.2793822,0.8511139999999999,-1.789415,-1.86093
0 days 00:00:03.280000,3.2800000000000002,0.168248,4.05158,0.2646968,0.865736,-1.82956,-1.88312
0 days 00:00:03.290000,3.29,0.1737165,4.11384,0.2500114,0.880358,-1.869705,-1.90531
0 days 00:00:03.300000,3.3,0.17918499999999998,4.1761,0.235326,0.8949799999999999,-1.90985,-1.9275
0 days 00:00:03.310000,3.31,0.1846535,4.23836,0.22064060000000002,0.9096019999999999,-1.949995,-1.94969
0 days 00:00:03.320000,3.32,0.19012199999999999,4.30062,0.2059552,0.9242239999999999,-1.99014,-1.97188
0 days 00:00:03.330000,3.33,0.1955905,4.3628800000000005,0.1912698,0.938846,-2.030285,-1.99407
0 days 00:00:03.340000,3.34,0.201059,4.42514,0.1765844,0.953468,-2.07043,-2.01626
0 days 00:00:03.350000,3.35,0.20652749999999997,4.4874,0.16189900000000002,0.9680899999999999,-2.110575,-2.03845
0 days 00:00:03.360000,3.36,0.211996,4.54966,0.1472136,0.9827119999999999,-2.15072,-2.06064
0 days 00:00:03.370000,3.37,0.2174645,4.6119200000000005,0.13252819999999998,0.9973339999999999,-2.190865,-2.08283
0 days 00:00:03.380000,3.38,0.222933,4.67418,0.11784279999999997,1.0119559999999999,-2.23101,-2.10502
0 days 00:00:03.390000,3.39,0.22840149999999998,4.73644,0.10315740000000001,1.0265779999999998,-2.2711550000000003,-2.12721
0 days 00:00:03.400000,3.4,0.23387,4.7987,0.088472,1.0412,-2.3113,-2.1494
0 days 00:00:03.410000,3.41,0.2379765,4.8459,0.08273449999999999,1.0101129999999998,-2.321145,-2.17578
0 days 00:00:03.420000,3.42,0.242083,4.8931000000000004,0.076997,0.979026,-2.33099,-2.20216
0 days 00:00:03.430000,3.4299999999999997,0.2461895,4.940300000000001,0.0712595,0.9479389999999999,-2.340835,-2.22854
0 days 00:00:03.440000,3.44,0.250296,4.9875,0.065522,0.9168519999999999,-2.35068,-2.25492
0 days 00:00:03.450000,3.45,0.2544025,5.0347,0.0597845,0.8857649999999999,-2.360525,-2.2813
0 days 00:00:03.460000,3.46,0.258509,5.0819,0.054047,0.8546779999999999,-2.3703700000000003,-2.30768
0 days 00:00:03.470000,3.4699999999999998,0.2626155,5.1291,0.0483095,0.823591,-2.380215,-2.33406
0 days 00:00:03.480000,3.48,0.266722,5.1763,0.042572,0.7925039999999999,-2.39006,-2.36044
0 days 00:00:03.490000,3.49,0.2708285,5.2235000000000005,0.0368345,0.761417,-2.399905,-2.38682
0 days 00:00:03.500000,3.5,0.274935,5.2707,0.031097,0.7303299999999999,-2.40975,-2.4132
0 days 00:00:03.510000,3.51,0.2790415,5.3179,0.025359500000000007,0.699243,-2.419595,-2.43958
0 days 00:00:03.520000,3.52,0.283148,5.3651,0.019622,0.668156,-2.42944,-2.46596
0 days 00:00:03.530000,3.5300000000000002,0.2872545,5.4123,0.013884499999999994,0.6370689999999999,-2.439285,-2.49234
0 days 00:00:03.540000,3.54,0.291361,5.4595,0.008147000000000001,0.605982,-2.4491300000000003,-2.51872
0 days 00:00:03.550000,3.55,0.2954675,5.5067,0.002409500000000009,0.5748949999999999,-2.458975,-2.5451
0 days 00:00:03.560000,3.56,0.299574,5.5539000000000005,-0.0033279999999999976,0.543808,-2.46882,-2.57148
0 days 00:00:03.570000,3.5700000000000003,0.3036805,5.601100000000001,-0.009065500000000004,0.512721,-2.478665,-2.59786
0 days 00:00:03.580000,3.58,0.30778700000000003,5.6483,-0.014802999999999997,0.481634,-2.4885099999999998,-2.62424
0 days 00:00:03.590000,3.59,0.3118935,5.6955,-0.02054049999999999,0.4505469999999999,-2.498355,-2.65062
0 days 00:00:03.600000,3.6,0.316,5.7427,-0.026278,0.41946,-2.5082,-2.677
0 days 00:00:03.610000,3.61,0.320952,5.7852500000000004,-0.027486,0.36565,-2.482725,-2.70217
0 days 00:00:03.620000,3.62,0.325904,5.8278,-0.028693999999999997,0.31184,-2.45725,-2.72734
0 days 00:00:03.630000,3.63,0.330856,5.87035,-0.029901999999999998,0.25803,-2.431775,-2.75251
0 days 00:00:03.640000,3.64,0.335808,5.9129000000000005,-0.03111,0.20421999999999998,-2.4063,-2.77768
0 days 00:00:03.650000,3.65,0.34076,5.95545,-0.032318,0.15041,-2.3808249999999997,-2.8028500000000003
0 days 00:00:03.660000,3.66,0.345712,5.998,-0.033526,0.09659999999999996,-2.35535,-2.82802
0 days 00:00:03.670000,3.67,0.35066400000000003,6.0405500000000005,-0.034734,0.042789999999999995,-2.329875,-2.85319
0 days 00:00:03.680000,3.68,0.355616,6.0831,-0.035942,-0.01102000000000003,-2.3044,-2.8783600000000003
0 days 00:00:03.690000,3.69,0.360568,6.12565,-0.03715,-0.06483000000000005,-2.278925,-2.90353
0 days 00:00:03.700000,3.7,0.36552,6.168200000000001,-0.038357999999999996,-0.11864000000000002,-2.25345,-2.9287
0 days 00:00:03.710000,3.71,0.370472,6.21075,-0.039566,-0.17245000000000005,-2.227975,-2.95387
0 days 00:00:03.720000,3.7199999999999998,0.375424,6.2533,-0.040774,-0.22626000000000007,-2.2024999999999997,-2.9790400000000004
0 days 00:00:03.730000,3.73,0.380376,6.29585,-0.041982,-0.2800700000000001,-2.177025,-3.00421
0 days 00:00:03.740000,3.7399999999999998,0.385328,6.3384,-0.04318999999999999,-0.33388,-2.15155,-3.02938
0 days 00:00:03.750000,3.75,0.39028,6.38095,-0.04439799999999999,-0.38769000000000003,-2.126075,-3.05455
0 days 00:00:03.760000,3.76,0.395232,6.4235,-0.045605999999999994,-0.44150000000000006,-2.1006,-3.07972
0 days 00:00:03.770000,3.77,0.400184,6.46605,-0.046813999999999995,-0.4953100000000001,-2.075125,-3.10489
0 days 00:00:03.780000,3.78,0.405136,6.5086,-0.048021999999999995,-0.54912,-2.0496499999999997,-3.1300600000000003
0 days 00:00:03.790000,3.79,0.410088,6.55115,-0.049229999999999996,-0.6029300000000002,-2.024175,-3.15523
0 days 00:00:03.800000,3.8,0.41504,6.5937,-0.050438,-0.65674,-1.9987,-3.1804
0 days 00:00:03.810000,3.8099999999999996,0.42109,6.6385000000000005,-0.050663,-0.689098,-1.9474654999999998,-3.19376
0 days 00:00:03.820000,3.82,0.42714,6.6833,-0.050887999999999996,-0.721456,-1.896231,-3.20712
0 days 00:00:03.830000,3.83,0.43319,6.7281,-0.051113,-0.753814,-1.8449965,-3.2204800000000002
0 days 00:00:03.840000,3.84,0.43924,6.7729,-0.051337999999999995,-0.786172,-1.7937619999999999,-3.2338400000000003
0 days 00:00:03.850000,3.8499999999999996,0.44529,6.8177,-0.051563,-0.81853,-1.7425275,-3.2472000000000003
0 days 00:00:03.860000,3.86,0.45134,6.8625,-0.051788,-0.8508880000000001,-1.691293,-3.26056
0 days 00:00:03.870000,3.87,0.45739,6.9073,-0.052013,-0.883246,-1.6400584999999999,-3.27392
0 days 00:00:03.880000,3.88,0.46344,6.9521,-0.052238,-0.9156040000000001,-1.588824,-3.28728
0 days 00:00:03.890000,3.8899999999999997,0.46949,6.9969,-0.052462999999999996,-0.947962,-1.5375895,-3.30064
0 days 00:00:03.900000,3.9,0.47553999999999996,7.0417000000000005,-0.052688,-0.9803200000000001,-1.486355,-3.314
0 days 00:00:03.910000,3.91,0.48158999999999996,7.0865,-0.052913,-1.012678,-1.4351205,-3.32736
0 days 00:00:03.920000,3.92,0.48763999999999996,7.1312999999999995,-0.053138,-1.045036,-1.383886,-3.34072
0 days 00:00:03.930000,3.9299999999999997,0.49368999999999996,7.1761,-0.053363,-1.077394,-1.3326514999999999,-3.35408
0 days 00:00:03.940000,3.94,0.49973999999999996,7.2209,-0.053588,-1.109752,-1.281417,-3.36744
0 days 00:00:03.950000,3.95,0.50579,7.2657,-0.053813,-1.1421100000000002,-1.2301825,-3.3808
0 days 00:00:03.960000,3.96,0.51184,7.3105,-0.054038,-1.174468,-1.178948,-3.39416
0 days 00:00:03.970000,3.9699999999999998,0.51789,7.3553,-0.054263,-1.206826,-1.1277135,-3.40752
0 days 00:00:03.980000,3.98,0.52394,7.4001,-0.054488,-1.239184,-1.076479,-3.42088
0 days 00:00:03.990000,3.99,0.52999,7.4449,-0.054713,-1.2715420000000002,-1.0252445,-3.43424
0 days 00:00:04,4.0,0.53604,7.4897,-0.054938,-1.3039,-0.97401,-3.4476
0 days 00:00:04.010000,4.01,0.5411754999999999,7.5347,-0.0593601,-1.2876720000000001,-0.9166805,-3.44971
0 days 00:00:04.020000,4.02,0.546311,7.5797,-0.0637822,-1.271444,-0.8593510000000001,-3.45182
0 days 00:00:04.030000,4.03,0.5514465,7.6247,-0.0682043,-1.255216,-0.8020215,-3.45393
0 days 00:00:04.040000,4.04,0.556582,7.6697,-0.07262640000000001,-1.238988,-0.744692,-3.45604
0 days 00:00:04.050000,4.05,0.5617175,7.7147,-0.07704849999999999,-1.22276,-0.6873625000000001,-3.45815
0 days 00:00:04.060000,4.0600000000000005,0.5668529999999999,7.7597,-0.0814706,-1.2065320000000002,-0.6300330000000001,-3.46026
0 days 00:00:04.070000,4.07,0.5719885,7.8046999999999995,-0.0858927,-1.190304,-0.5727035,-3.46237
0 days 00:00:04.080000,4.08,0.577124,7.8496999999999995,-0.0903148,-1.1740760000000001,-0.515374,-3.46448
0 days 00:00:04.090000,4.09,0.5822595,7.894699999999999,-0.0947369,-1.157848,-0.4580445000000001,-3.46659
0 days 00:00:04.100000,4.1,0.587395,7.9397,-0.099159,-1.14162,-0.40071500000000004,-3.4687
0 days 00:00:04.110000,4.11,0.5925305,7.9847,-0.10358110000000001,-1.125392,-0.3433855,-3.4708099999999997
0 days 00:00:04.120000,4.12,0.597666,8.0297,-0.1080032,-1.109164,-0.2860560000000001,-3.47292
0 days 00:00:04.130000,4.13,0.6028015,8.0747,-0.1124253,-1.092936,-0.22872650000000005,-3.47503
0 days 00:00:04.140000,4.140000000000001,0.6079370000000001,8.1197,-0.1168474,-1.076708,-0.17139700000000002,-3.47714
0 days 00:00:04.150000,4.15,0.6130725,8.1647,-0.1212695,-1.06048,-0.1140675000000001,-3.47925
0 days 00:00:04.160000,4.16,0.618208,8.2097,-0.12569160000000001,-1.044252,-0.056738000000000066,-3.48136
0 days 00:00:04.170000,4.17,0.6233435,8.2547,-0.1301137,-1.028024,0.000591499999999967,-3.4834699999999996
0 days 00:00:04.180000,4.18,0.628479,8.2997,-0.13453579999999998,-1.011796,0.05792099999999989,-3.4855799999999997
0 days 00:00:04.190000,4.19,0.6336145000000001,8.3447,-0.1389579,-0.995568,0.11525049999999992,-3.4876899999999997
0 days 00:00:04.200000,4.2,0.63875,8.3897,-0.14338,-0.97934,0.17258,-3.4898
0 days 00:00:04.210000,4.21,0.6407700000000001,8.423,-0.15438200000000002,-0.91166,0.21217750000000002,-3.4824149999999996
0 days 00:00:04.220000,4.220000000000001,0.6427900000000001,8.456299999999999,-0.165384,-0.84398,0.25177499999999997,-3.47503
0 days 00:00:04.230000,4.23,0.64481,8.4896,-0.17638600000000001,-0.7763,0.2913725,-3.4676449999999996
0 days 00:00:04.240000,4.24,0.64683,8.5229,-0.187388,-0.70862,0.33097,-3.46026
0 days 00:00:04.250000,4.25,0.64885,8.5562,-0.19839,-0.6409400000000001,0.3705675,-3.4528749999999997
0 days 00:00:04.260000,4.26,0.6508700000000001,8.5895,-0.20939200000000002,-0.5732600000000001,0.410165,-3.44549
0 days 00:00:04.270000,4.2700000000000005,0.6528900000000001,8.6228,-0.22039400000000003,-0.50558,0.44976249999999995,-3.4381049999999997
0 days 00:00:04.280000,4.28,0.65491,8.6561,-0.23139600000000002,-0.43790000000000007,0.48935999999999996,-3.43072
0 days 00:00:04.290000,4.29,0.65693,8.6894,-0.242398,-0.3702200000000001,0.5289575,-3.423335
0 days 00:00:04.300000,4.300000000000001,0.65895,8.7227,-0.2534,-0.30254000000000014,0.5685549999999999,-3.4159499999999996
0 days 00:00:04.310000,4.3100000000000005,0.6609700000000001,8.756,-0.264402,-0.23486000000000007,0.6081524999999999,-3.408565
0 days 00:00:04.320000,4.32,0.6629900000000001,8.789299999999999,-0.27540400000000004,-0.1671800000000001,0.6477499999999999,-3.4011799999999996
0 days 00:00:04.330000,4.33,0.66501,8.8226,-0.28640600000000005,-0.09950000000000014,0.6873475,-3.393795
0 days 00:00:04.340000,4.34,0.66703,8.8559,-0.297408,-0.03182000000000007,0.726945,-3.3864099999999997
0 days 00:00:04.350000,4.3500000000000005,0.66905,8.889199999999999,-0.30841,0.03585999999999989,0.7665424999999999,-3.379025
0 days 00:00:04.360000,4.36,0.67107,8.9225,-0.31941200000000003,0.10353999999999985,0.8061399999999999,-3.3716399999999997
0 days 00:00:04.370000,4.37,0.6730900000000001,8.9558,-0.33041400000000004,0.17121999999999982,0.8457374999999998,-3.364255
0 days 00:00:04.380000,4.380000000000001,0.67511,8.9891,-0.34141600000000005,0.23889999999999978,0.885335,-3.35687
0 days 00:00:04.390000,4.390000000000001,0.67713,9.0224,-0.352418,0.30657999999999974,0.9249324999999999,-3.349485
0 days 00:00:04.400000,4.4,0.67915,9.0557,-0.36342,0.37426,0.96453,-3.3421
0 days 00:00:04.410000,4.41,0.67735,9.0607,-0.381797,0.472167,0.9772235,-3.32978
0 days 00:00:04.420000,4.42,0.67555,9.0657,-0.40017400000000003,0.570074,0.9899169999999999,-3.3174599999999996
0 days 00:00:04.430000,4.430000000000001,0.6737500000000001,9.0707,-0.418551,0.6679809999999999,1.0026105,-3.3051399999999997
0 days 00:00:04.440000,4.44,0.67195,9.0757,-0.43692800000000004,0.7658879999999999,1.015304,-3.29282
0 days 00:00:04.450000,4.45,0.67015,9.0807,-0.455305,0.8637949999999999,1.0279975,-3.2805
0 days 00:00:04.460000,4.46,0.66835,9.0857,-0.47368200000000005,0.9617020000000001,1.040691,-3.26818
0 days 00:00:04.470000,4.47,0.66655,9.0907,-0.492059,1.059609,1.0533845,-3.2558599999999998
0 days 00:00:04.480000,4.48,0.6647500000000001,9.095699999999999,-0.510436,1.157516,1.066078,-3.24354
0 days 00:00:04.490000,4.49,0.66295,9.1007,-0.528813,1.255423,1.0787715,-3.23122
0 days 00:00:04.500000,4.5,0.66115,9.105699999999999,-0.5471900000000001,1.35333,1.091465,-3.2188999999999997
0 days 00:00:04.510000,4.51,0.65935,9.1107,-0.565567,1.4512369999999999,1.1041585,-3.2065799999999998
0 days 00:00:04.520000,4.52,0.65755,9.1157,-0.583944,1.549144,1.116852,-3.19426
0 days 00:00:04.530000,4.53,0.65575,9.1207,-0.602321,1.647051,1.1295454999999999,-3.18194
0 days 00:00:04.540000,4.54,0.65395,9.1257,-0.620698,1.744958,1.142239,-3.16962
0 days 00:00:04.550000,4.55,0.65215,9.1307,-0.6390750000000001,1.842865,1.1549325,-3.1572999999999998
0 days 00:00:04.560000,4.56,0.65035,9.1357,-0.657452,1.940772,1.1676259999999998,-3.14498
0 days 00:00:04.570000,4.569999999999999,0.64855,9.140699999999999,-0.675829,2.0386789999999997,1.1803195,-3.13266
0 days 00:00:04.580000,4.58,0.64675,9.1457,-0.6942060000000001,2.136586,1.1930129999999999,-3.1203399999999997
0 days 00:00:04.590000,4.59,0.64495,9.150699999999999,-0.712583,2.2344929999999996,1.2057065,-3.10802
0 days 00:00:04.600000,4.6,0.64315,9.1557,-0.73096,2.3324,1.2184,-3.0957
0 days 00:00:04.610000,4.609999999999999,0.6384275,9.1176,-0.754692,2.4263199999999996,1.202934,-3.07766
0 days 00:00:04.620000,4.619999999999999,0.633705,9.0795,-0.778424,2.52024,1.187468,-3.05962
0 days 00:00:04.630000,4.63,0.6289825,9.0414,-0.8021560000000001,2.61416,1.172002,-3.0415799999999997
0 days 00:00:04.640000,4.64,0.62426,9.0033,-0.8258880000000001,2.70808,1.156536,-3.02354
0 days 00:00:04.650000,4.6499999999999995,0.6195375,8.9652,-0.84962,2.8019999999999996,1.14107,-3.0055
0 days 00:00:04.660000,4.66,0.614815,8.9271,-0.873352,2.89592,1.125604,-2.98746
0 days 00:00:04.670000,4.67,0.6100925,8.889,-0.897084,2.98984,1.1101379999999998,-2.96942
0 days 00:00:04.680000,4.68,0.60537,8.8509,-0.9208160000000001,3.08376,1.0946719999999999,-2.95138
0 days 00:00:04.690000,4.6899999999999995,0.6006475,8.8128,-0.944548,3.1776799999999996,1.0792059999999999,-2.93334
0 days 00:00:04.700000,4.699999999999999,0.595925,8.7747,-0.96828,3.2716,1.06374,-2.9153000000000002
0 days 00:00:04.710000,4.71,0.5912025,8.736600000000001,-0.992012,3.36552,1.048274,-2.89726
0 days 00:00:04.720000,4.72,0.58648,8.698500000000001,-1.015744,3.45944,1.032808,-2.87922
0 days 00:00:04.730000,4.7299999999999995,0.5817574999999999,8.660400000000001,-1.039476,3.5533599999999996,1.017342,-2.86118
0 days 00:00:04.740000,4.74,0.577035,8.622300000000001,-1.063208,3.64728,1.001876,-2.84314
0 days 00:00:04.750000,4.75,0.5723125,8.584200000000001,-1.08694,3.7412,0.98641,-2.8251
0 days 00:00:04.760000,4.76,0.5675899999999999,8.546100000000001,-1.110672,3.83512,0.970944,-2.80706
0 days 00:00:04.770000,4.77,0.5628675,8.508000000000001,-1.134404,3.9290399999999996,0.955478,-2.78902
0 days 00:00:04.780000,4.779999999999999,0.558145,8.4699,-1.158136,4.022959999999999,0.940012,-2.77098
0 days 00:00:04.790000,4.79,0.5534224999999999,8.4318,-1.181868,4.11688,0.924546,-2.75294
0 days 00:00:04.800000,4.8,0.5487,8.3937,-1.2056,4.2108,0.90908,-2.7349
0 days 00:00:04.810000,4.81,0.5423635,8.307300000000001,-1.22532,4.27178,0.881274,-2.7048900000000002
0 days 00:00:04.820000,4.82,0.5360269999999999,8.2209,-1.24504,4.3327599999999995,0.853468,-2.67488
0 days 00:00:04.830000,4.83,0.5296905,8.134500000000001,-1.26476,4.39374,0.825662,-2.64487
0 days 00:00:04.840000,4.84,0.523354,8.048100000000002,-1.28448,4.45472,0.797856,-2.61486
0 days 00:00:04.850000,4.85,0.5170175,7.9617,-1.3042,4.5157,0.77005,-2.5848500000000003
0 days 00:00:04.860000,4.859999999999999,0.5106809999999999,7.875300000000001,-1.32392,4.57668,0.742244,-2.55484
0 days 00:00:04.870000,4.87,0.5043445,7.788900000000001,-1.34364,4.6376599999999994,0.714438,-2.52483
0 days 00:00:04.880000,4.88,0.498008,7.702500000000001,-1.3633600000000001,4.69864,0.686632,-2.4948200000000003
0 days 00:00:04.890000,4.89,0.4916715,7.6161,-1.38308,4.75962,0.658826,-2.46481
0 days 00:00:04.900000,4.9,0.48533499999999996,7.5297,-1.4028,4.8206,0.63102,-2.4348
0 days 00:00:04.910000,4.91,0.4789985,7.443300000000001,-1.42252,4.88158,0.603214,-2.40479
0 days 00:00:04.920000,4.92,0.472662,7.3569,-1.44224,4.94256,0.575408,-2.3747800000000003
0 days 00:00:04.930000,4.93,0.4663255,7.2705,-1.4619600000000001,5.00354,0.547602,-2.34477
0 days 00:00:04.940000,4.9399999999999995,0.459989,7.184100000000001,-1.48168,5.06452,0.519796,-2.31476
0 days 00:00:04.950000,4.95,0.4536525,7.097700000000001,-1.5014,5.1255,0.49199000000000004,-2.28475
0 days 00:00:04.960000,4.96,0.447316,7.0113,-1.52112,5.1864799999999995,0.46418400000000004,-2.25474
0 days 00:00:04.970000,4.97,0.4409795,6.9249,-1.5408400000000002,5.24746,0.43637800000000004,-2.22473
0 days 00:00:04.980000,4.98,0.434643,6.8385,-1.5605600000000002,5.30844,0.40857200000000005,-2.1947200000000002
0 days 00:00:04.990000,4.99,0.42830650000000003,6.7521,-1.5802800000000001,5.36942,0.38076600000000005,-2.16471
0 days 00:00:05,5.0,0.42197,6.6657,-1.6,5.4304,0.35296,-2.1347
0 days 00:00:05.010000,5.01,0.4150315,6.539915000000001,-1.60809,5.442514999999999,0.3254795,-2.08794
0 days 00:00:05.020000,5.02,0.40809300000000004,6.41413,-1.6161800000000002,5.45463,0.297999,-2.04118
0 days 00:00:05.030000,5.03,0.4011545,6.2883450000000005,-1.62427,5.4667449999999995,0.2705185,-1.99442
0 days 00:00:05.040000,5.04,0.394216,6.16256,-1.63236,5.47886,0.243038,-1.94766
0 days 00:00:05.050000,5.05,0.3872775,6.0367750000000004,-1.64045,5.490975,0.2155575,-1.9009
0 days 00:00:05.060000,5.0600000000000005,0.380339,5.91099,-1.6485400000000001,5.503089999999999,0.188077,-1.8541400000000001
0 days 00:00:05.070000,5.07,0.3734005,5.785205,-1.65663,5.515205,0.1605965,-1.80738
0 days 00:00:05.080000,5.08,0.366462,5.659420000000001,-1.66472,5.52732,0.133116,-1.76062
0 days 00:00:05.090000,5.09,0.3595235,5.533635,-1.6728100000000001,5.539435,0.10563550000000002,-1.71386
0 days 00:00:05.100000,5.1,0.35258500000000004,5.40785,-1.6809,5.55155,0.07815500000000003,-1.6671
0 days 00:00:05.110000,5.11,0.3456465,5.282065,-1.68899,5.563664999999999,0.05067450000000001,-1.6203400000000001
0 days 00:00:05.120000,5.12,0.338708,5.156280000000001,-1.6970800000000001,5.57578,0.023193999999999992,-1.57358
0 days 00:00:05.130000,5.13,0.3317695,5.030495,-1.70517,5.587895,-0.004286499999999971,-1.5268199999999998
0 days 00:00:05.140000,5.140000000000001,0.324831,4.904710000000001,-1.71326,5.60001,-0.03176699999999999,-1.48006
0 days 00:00:05.150000,5.15,0.3178925,4.778925000000001,-1.72135,5.612125,-0.05924749999999995,-1.4333
0 days 00:00:05.160000,5.16,0.310954,4.6531400000000005,-1.72944,5.6242399999999995,-0.08672799999999997,-1.38654
0 days 00:00:05.170000,5.17,0.3040155,4.527355,-1.73753,5.636355,-0.11420849999999999,-1.33978
0 days 00:00:05.180000,5.18,0.29707700000000004,4.40157,-1.74562,5.64847,-0.14168899999999995,-1.2930199999999998
0 days 00:00:05.190000,5.19,0.2901385,4.275785000000001,-1.75371,5.660585,-0.16916949999999992,-1.24626
0 days 00:00:05.200000,5.2,0.2832,4.15,-1.7618,5.6727,-0.19665,-1.1995
0 days 00:00:05.210000,5.21,0.275468,4.009905000000001,-1.75099,5.63272,-0.2031405,-1.1405669
0 days 00:00:05.220000,5.220000000000001,0.26773600000000003,3.86981,-1.74018,5.59274,-0.20963099999999998,-1.0816338
0 days 00:00:05.230000,5.23,0.260004,3.729715,-1.72937,5.55276,-0.2161215,-1.0227007000000001
0 days 00:00:05.240000,5.24,0.252272,3.58962,-1.71856,5.51278,-0.22261199999999998,-0.9637676
